,sms,label,cleaned
989,"Yun ah.the ubi one say if Ã¼ wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.Ã¨n
",0,yun ah th ubi one say wan call tomorrow cal look iren er onli got bu ubi cre ubi tech park ph st wkg day n
3630,"Should I head straight there or what
",0,head straight
1955,"Good night. Am going to sleep.
",0,good night go sleep
889,"You unbelievable faglord
",0,unbeliev faglord
3342,"Still i have not checked it da. . .
",0,still check da
4294,"You best watch what you say cause I get drunk as a motherfucker
",0,best watch say cau get drunk motherfuck
737,"Thanks for looking out for me. I really appreciate.
",0,thank look realli appreci
4097,"Hey , is * rite u put Â»10 evey mnth is that all?
",0,hey rite u put evey mnth
2892,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up
",0,yeah quit bit left swing tomorrow get
1919,"Is fujitsu s series lifebook good?
",0,fujitsu seri lifebook good
5208,"I will reach ur home in  &lt;#&gt;  minutes
",0,reach ur home lt gt minut
1874,"You have WON a guaranteed Â£1000 cash or a Â£2000 prize.To claim yr prize call our customer service representative on
",1,guarant cash prize claim yr prize call custom servic repr
703,"What is important is that you prevent dehydration by giving her enough fluids
",0,import prevent dehydr give enough fluid
4819,"How's ur paper?
",0,ur paper
108,"How would my ip address test that considering my computer isn't a minecraft server
",0,would ip address test consid comput minecraft server
3592,"How much would it cost to hire a hitman
",0,much would cost hire hitman
3988,"Ringtone Club: Gr8 new polys direct to your mobile every week !
",1,rington club gr new poli direct mobil everi week
4835,"I hope your pee burns tonite.
",0,hope pee burn tonit
1605,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U
",0,god pick flower dippeditinadew lovingli touch itwhichturnedinto u gift tomeandsaid thi friend u
4659,"This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age
",0,thi messag great doctor india drink appi fizz contain cancer cau age
2114,"Yeah, don't go to bed, I'll be back before midnight
",0,yeah go bed back befor midnight
3568,"Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + Â£200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
",1,collect valentin weekend pari inc flight hotel prize guarante text pari www rtf sphost com
5450,"aight we can pick some up, you open before tonight?
",0,aight pick open befor tonight
5184,"I sent them. Do you like?
",0,sent like
201,"I sent you  &lt;#&gt;  bucks
",0,sent lt gt buck
2882,"Printer is cool. I mean groovy. Wine is groovying
",0,printer cool mean groovi wine groovi
3271,"K actually can you guys meet me at the sunoco on howard? It should be right on the way
",0,k actual guy meet sunoco howard right way
2753,"Sat right? Okay thanks... 
",0,sat right okay thank
3334,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P
",1,contact date servic someon know find call land line pobox w tg p
2311,"You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
",1,nokia thi get win free auction take part send nokia hg suit land row w jhl
846,"Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore
",0,meanwhil shit suit xavier decid give us lt gt second warn samantha wa come play jay guitar impress shit also think doug realiz live anymor
377,"You could have seen me..i did't recognise you Face.:)
",0,could seen recogni face
3984,"Nationwide auto centre (or something like that) on Newport road. I liked them there
",0,nationwid auto centr someth like newport road like
4789,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...
",0,thanx yup come back sun finish dinner go back hotel time fli r tog exactli mth today hope haf mani mth come
4239,"Lol wtf random. Btw is that your lunch break
",0,lol wtf random btw lunch break
583,"We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
",1,tri contact repli offer min textand new video phone call repli free deliveri tomorrow
4366,"Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.
",0,ujhhhhhhh comput ship address sandiago parantella lane wtf poop
1708,"Was doing my test earlier. I appreciate you. Will call you tomorrow.
",0,wa test earlier appreci call tomorrow
3418,"But i haf enuff space got like 4 mb...
",0,haf enuff space got like mb
390,"Yup having my lunch buffet now.. U eat already?
",0,yup lunch buffet u eat alreadi
3134,"So no messages. Had food?
",0,messag food
642," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! 
",0,said kiss kiss sound effect gorgeou man kind person need smile brighten hi day
4059,"Hi di is yijue we're meeting at 7 pm at esaplanade tonight.
",0,hi di yiju r meet pm esaplanad tonight
2789,"Ã got wat to buy tell us then Ã¼ no need to come in again.
",0,got wat buy tell us need come
3668,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?
",0,honey sweetheart darl sexi bun sugar plum loverboy miss boytoy smack ass go gym
4404,"Just getting back home
",0,get back home
4721,"Forgot to tell Ã¼ smth.. Can Ã¼ like number the sections so that it's clearer..
",0,forgot tell smth like number section clearer
418,"FREE entry into our Â£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
",1,free entri weekli competit text word win c www txttowin co uk
4277,"Can you please send me my aunty's number
",0,plea send aunti number
775,"Just sleeping..and surfing
",0,sleep surf
4468,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,
",0,said u mind go bedroom minut ok sed sexi mood came minut latr wid cake n wife
1039,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)
",0,edison ha rightli said fool ask question wise man answer know whi us speechless dure viva gm gn ge gnt
1108,"From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
",0,someon smoke everi time v smoke last two week becau call text want smoke
5349,"No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.
",0,sir whi hr trip bu last week anoth audit next wednesday think might drive thi time
2502,"No da..today also i forgot..
",0,da today also forgot
4230,"Have you bookedthe hut? And also your time off? How are you by the way?
",0,bookedth hut also time way
74,"U can call me now...
",0,u call
566,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?
",0,ill call u mrw ninish address icki american freek wont stop callin bad jen k eh
3882,"Can you plz tell me the ans. BSLVYL sent via fullonsms.com
",0,plz tell an bslvyl sent via fullonsm com
5403,"Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
",0,babe think got ur brolli left english wil bring mrw u luv franxx
335,"Valentines Day Special! Win over Â£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
",1,valentin day special win quiz take partner trip lifetim send go p msg rcvd custcar
2872,"I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?
",0,actual first time went bed long spoke woke wa night
119,"Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.
",0,hmm mi uncl inform pay school directli pl buy food
3402,"Thanks honey. Have a great day.
",0,thank honey great day
3586,"Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
",0,heart empti without love mind empti without wisdom eye r empti without dream amp life empti without frnd alwi touch good night amp sweet dream
5527,"I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
",0,want tell bad feel basic onli time text late need drug
4974,"Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
",0,oop wa shower u call hey park garag collap univ hospit see crazi stuff like doe happen
4236,"FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
",1,freemsg record indic may entitl pound accid claim free repli ye thi msg opt text stop
1307,"Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 
",1,enjoy jamster videosound gold club credit new videosound logo musicnew get fun jamster co uk onli help call
1065,"That's fine, I'll bitch at you about it later then
",0,fine bitch later
1451,"Msg me when rajini comes.
",0,msg rajini come
1371,"Hope you are feeling great. Pls fill me in. Abiola
",0,hope feel great pl fill abiola
2066,"Cos daddy arranging time c wat time fetch Ã¼ mah...
",0,co daddi arrang time c wat time fetch mah
4052,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL
",0,motiv behind everi dark shine light wait find behind everi best friend alway trust love bslvyl
352,"If you're not in my car in an hour and a half I'm going apeshit
",0,r car hour half go apeshit
3721,"Yeah why not, is the gang all ready
",0,yeah whi gang readi
2544,"Package all your programs well
",0,packag program well
3934,"Playin space poker, u?
",0,playin space poker u
1151,"(That said can you text him one more time?)
",0,said text one time
2412,"Come to me right now, Ahmad
",0,come right ahmad
3312,"HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN
",0,hi darlin wa work u get troubl ijust talk mum morn realli good time last night im goin soon call u
4503,"Wot is u up 2 then bitch?
",0,wot u bitch
3145,"Haha I heard that, text me when you're around
",0,haha heard text r around
3499,"You said to me before i went back to bed that you can't sleep for anything.
",0,said befor went back bed sleep anyth
4241,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe
",0,lay man let know miss thought great day send bimbo ugo number ill appreci safe
1109,"No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
",0,get headach tri figur u trust math promis
1245,"Now? I'm going out 4 dinner soon..
",0,go dinner soon
1784,"No dear i do have free messages without any recharge. Hi hi hi
",0,dear free messag without ani recharg hi hi hi
3872,"Yeah my usual guy's out of town but there're definitely people around I know
",0,yeah usual guy town r definit peopl around know
4579,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+
",1,urgent call landlin complimentari ibiza holiday cash await collect sae c po box sk wp ppm
